SOFUBI,"メディコム・トイ
MEDICOM TOY","風忍キャプター6
Wind-Ninja Captor 6",9680,,,,images/Wind_Ninja_Captor_6.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ジンファイター
Jin Fighter",9130,,,,images/Jin_Fighter.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","狼男(新色)+ミニソフビ
Wolf Man (New Color ver. & Mini sofubi)",11000,,,,images/Wolf_Man_New_Color_ver_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","仮面ライダー（シン・仮面ライダー）
Kamen Rider (from Shin Kamen Rider)",10780,,,,images/Kamen_Rider_from_Shin_Kamen_Rider.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY",仮面ライダー第2号（シン・仮面ライダー）,10780,,,,images/item_51.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","バロム・1（ダメージVer.）
Barom One (Damage ver.)",10780,,,,images/Barom_One_Damage_ver.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.34 イカデビル(新色)+ミニソフビ 12+24cm set
Squid Devil (New Color) + mini sofubi",13200,3700,3330,3700,images/Squid_Devil_New_Color_mini_sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","合体ウデスパー
Combined Udespar",9900,,,,images/Combined_Udespar.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","土忍キャプター4
Tsuchi-Ninja Captor 4",10780,,,,images/Tsuchi_Ninja_Captor_4.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.34 ベアーコンガー(新色)+ミニソフビ
Bearkonger (New Color) + mini sofubi",13200,4300,3870,4300,images/Bearkonger_New_Color_mini_sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.35 ギャバン（シャイニングシルバーVer.）
Gaban (Shining silver ver.)",11880,3900,3510,3900,images/Gaban_Shining_silver_ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.35 仮面ライダー(シン・仮面ライダー)(コートVer.) 24cm
Kamen Rider from Shin Kamen rider (Coat ver.)",16500,4800,4320,4800,images/Kamen_Rider_from_Shin_Kamen_rider_Coat_ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ドクトルG
Doctor G",9900,,,,images/Doctor_G.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","アブゴメス（ミドルサイズ）
Gadflygomez (middle size)",4950,,,,images/Gadflygomez_middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","モスキラス（ミドルサイズ）
Mosquilas (middle size)",4950,,,,images/Mosquilas_middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","シラキュラス（ミドルサイズ）
Louscules (middle)",4950,,,,images/Louscules_middle.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ウミウシゲ（ミドルサイズ）
Umiushige (middle)",4950,,,,images/Umiushige_middle.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","バラランガ (ミドルサイズ)
Bararanga (Middle size)",4950,,,,images/Bararanga_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ロボガキ (ミドルサイズ)
Robogaki (Middle size)",4950,,,,images/Robogaki_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","キカイダー01(ミドルサイズ)
Kikaida 01 (Middle size)",5940,,,,images/Kikaida_01_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","シードラゴンⅡ世 (ミドルサイズ)
Sea Dragon II (Middle size)",4950,,,,images/Sea_Dragon_II_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","イモリゲス (ミドルサイズ)
Imorigues (Middle size)",4950,,,,images/Imorigues_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","アンモナイルゲ (ミドルサイズ)
Anmonairuge (Middle size)",4950,,,,images/Anmonairuge_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.30 仮面ライダー新2号(太ライン、マスク取れ)(ミドルサイズ)
Kamen Rider # 2 Thick lines Removable Mask (Middle size)",6050,2450,2205,2450,images/Kamen_Rider_2_Thick_lines_Removable_Mask_Middle_size.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","カミキリキッド (ミドルサイズ)
Kamikiri Kid (Middle size)",4950,,,,images/Kamikiri_Kid_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","マユゲルゲ (ミドルサイズ)
Mayugeruge (Middle size)",4950,,,,images/Mayugeruge_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.30 仮面ライダー新2号(細ライン、マスク取れ)(ミドルサイズ)
Kamen Rider shin 2 go (thin line/removable mask)",6050,2450,2205,2450,images/Kamen_Rider_shin_2_go_thin_line_removable_mask.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ウニドグマ (ミドルサイズ)
Unidogma",4950,,,,images/Unidogma.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.30 ウデゲルゲ (蓄光) (ミドルサイズ)
Udegeruge (glow in the dark)",4950,1600,1440,1600,images/Udegeruge_glow_in_the_dark.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ランゲルゲ (ミドルサイズ)
Rangeruge (Middle size)",4950,,,,images/Rangeruge_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","クラゲウルフ（ミドルサイズ）
Kuragewolf (Middle size)",5500,,,,images/Kuragewolf_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ウロコルゲ（ミドルサイズ）
Urokoruge (Middle size)",5500,,,,images/Urokoruge_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ショッカーライダーNo.2(ミドルサイズ)
Shocker Rider No.2 (Middle size)",6050,,,,images/Shocker_Rider_No_2_Middle_size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.35 ブラック将軍(ミドルサイズ) 15cm
General Black (Middle size)",6050,2000,1800,2000,images/General_Black_Middle_size.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","仮面ライダーX（キングサイズ）
Kamen Rider X (King Size)",18150,,,,images/Kamen_Rider_X_King_Size.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.29 ショッカーライダーNo.1(キングサイズ)
Shocker Rider No.1 (King Size)",18150,7400,6660,7400,images/Shocker_Rider_No_1_King_Size.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.30 キングサイズ 仮面ライダー1号(桜島Ver.)
Kamen Rider 1 go (King size/Sakurajima ver.)",16500,6900,6210,6900,images/Kamen_Rider_1_go_King_size_Sakurajima_ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.30 仮面ライダー1号(原作版)
Kamen Rider 1Go (Original version)",18000,7300,6570,7300,images/Kamen_Rider_1Go_Original_version.jpg,Y,immediate 260607,
